timestamp,member_name,city,country,temperature,humidity,wind_speed,weather_main,weather_description,2025-07-23 21:04,28,Atlanta,City,Description,Temperature (F),Timestamp,cloudiness,datetime,description,dt,feels_like,few clouds,humidity_pct,id,name,pressure,speed,sunrise,sunset,temp,temp_f,timezone,units,visibility,wind_direction,wind_speed_mph
2023-05-22 15:14:29,Capstone_tobi,Denver,,3.02,58.0,0.18,Scattered,Scattered clouds,,,,,,,,,2023-05-22 15:14:29,Scattered clouds,,,,58,,,,,,,,37.43,,imperial,,,0.4
2023-05-23 15:14:29,Capstone_tobi,Denver,,-9.14,35.0,2.91,Scattered,Scattered clouds,,,,,,,,,2023-05-23 15:14:29,Scattered clouds,,,,35,,,,,,,,15.55,,imperial,,,6.5
2023-05-24 15:14:29,Capstone_tobi,Denver,,1.77,58.0,2.24,Clear,Clear sky,,,,,,,,,2023-05-24 15:14:29,Clear sky,,,,58,,,,,,,,35.19,,imperial,,,5.0
2023-05-25 15:14:29,Capstone_tobi,Denver,,0.29,41.0,3.4,Clear,Clear sky,,,,,,,,,2023-05-25 15:14:29,Clear sky,,,,41,,,,,,,,32.52,,imperial,,,7.6
2023-05-26 15:14:29,Capstone_tobi,Denver,,1.49,62.0,5.77,Scattered,Scattered clouds,,,,,,,,,2023-05-26 15:14:29,Scattered clouds,,,,62,,,,,,,,34.69,,imperial,,,12.9
2023-05-27 15:14:29,Capstone_tobi,Denver,,-1.18,67.0,7.15,Rain,Rain,,,,,,,,,2023-05-27 15:14:29,Rain,,,,67,,,,,,,,29.87,,imperial,,,16.0
2023-05-28 15:14:29,Capstone_tobi,Denver,,2.13,41.0,3.4,Overcast,Overcast clouds,,,,,,,,,2023-05-28 15:14:29,Overcast clouds,,,,41,,,,,,,,35.83,,imperial,,,7.6
2023-05-29 15:14:29,Capstone_tobi,Denver,,5.14,67.0,5.54,Few,Few clouds,,,,,,,,,2023-05-29 15:14:29,Few clouds,,,,67,,,,,,,,41.25,,imperial,,,12.4
2023-05-30 15:14:29,Capstone_tobi,Denver,,6.25,44.0,2.95,Snow,Snow,,,,,,,,,2023-05-30 15:14:29,Snow,,,,44,,,,,,,,43.25,,imperial,,,6.6
2023-05-31 15:14:29,Capstone_tobi,Denver,,3.93,40.0,3.89,Clear,Clear sky,,,,,,,,,2023-05-31 15:14:29,Clear sky,,,,40,,,,,,,,39.07,,imperial,,,8.7
2023-06-01 15:14:29,Capstone_tobi,Denver,,6.74,57.0,2.15,Few,Few clouds,,,,,,,,,2023-06-01 15:14:29,Few clouds,,,,57,,,,,,,,44.14,,imperial,,,4.8
2023-06-02 15:14:29,Capstone_tobi,Denver,,8.88,90.0,3.98,Light,Light rain,,,,,,,,,2023-06-02 15:14:29,Light rain,,,,90,,,,,,,,47.99,,imperial,,,8.9
2023-06-03 15:14:29,Capstone_tobi,Denver,,9.01,47.0,3.04,Few,Few clouds,,,,,,,,,2023-06-03 15:14:29,Few clouds,,,,47,,,,,,,,48.21,,imperial,,,6.8
2023-06-04 15:14:29,Capstone_tobi,Denver,,2.1,61.0,3.31,Overcast,Overcast clouds,,,,,,,,,2023-06-04 15:14:29,Overcast clouds,,,,61,,,,,,,,35.78,,imperial,,,7.4
2023-06-05 15:14:29,Capstone_tobi,Denver,,5.24,67.0,6.21,Few,Few clouds,,,,,,,,,2023-06-05 15:14:29,Few clouds,,,,67,,,,,,,,41.44,,imperial,,,13.9
2023-06-06 15:14:29,Capstone_tobi,Denver,,6.44,72.0,7.55,Scattered,Scattered clouds,,,,,,,,,2023-06-06 15:14:29,Scattered clouds,,,,72,,,,,,,,43.59,,imperial,,,16.9
2023-06-07 15:14:29,Capstone_tobi,Denver,,4.34,53.0,6.93,Clear,Clear sky,,,,,,,,,2023-06-07 15:14:29,Clear sky,,,,53,,,,,,,,39.82,,imperial,,,15.5
2023-06-08 15:14:29,Capstone_tobi,Denver,,6.89,49.0,6.66,Scattered,Scattered clouds,,,,,,,,,2023-06-08 15:14:29,Scattered clouds,,,,49,,,,,,,,44.4,,imperial,,,14.9
2023-06-09 15:14:29,Capstone_tobi,Denver,,4.22,66.0,0.72,Rain,Rain,,,,,,,,,2023-06-09 15:14:29,Rain,,,,66,,,,,,,,39.59,,imperial,,,1.6
2023-06-10 15:14:29,Capstone_tobi,Denver,,6.44,44.0,3.62,Few,Few clouds,,,,,,,,,2023-06-10 15:14:29,Few clouds,,,,44,,,,,,,,43.59,,imperial,,,8.1
2023-06-11 15:14:29,Capstone_tobi,Denver,,11.52,60.0,2.37,Few,Few clouds,,,,,,,,,2023-06-11 15:14:29,Few clouds,,,,60,,,,,,,,52.74,,imperial,,,5.3
2023-06-12 15:14:29,Capstone_tobi,Denver,,2.61,74.0,6.48,Rain,Rain,,,,,,,,,2023-06-12 15:14:29,Rain,,,,74,,,,,,,,36.69,,imperial,,,14.5
2023-06-13 15:14:29,Capstone_tobi,Denver,,3.68,65.0,5.41,Few,Few clouds,,,,,,,,,2023-06-13 15:14:29,Few clouds,,,,65,,,,,,,,38.62,,imperial,,,12.1
2023-06-14 15:14:29,Capstone_tobi,Denver,,8.73,48.0,4.6,Rain,Rain,,,,,,,,,2023-06-14 15:14:29,Rain,,,,48,,,,,,,,47.72,,imperial,,,10.3
2023-06-15 15:14:29,Capstone_tobi,Denver,,9.0,51.0,6.97,Clear,Clear sky,,,,,,,,,2023-06-15 15:14:29,Clear sky,,,,51,,,,,,,,48.2,,imperial,,,15.6
2023-06-16 15:14:29,Capstone_tobi,Denver,,3.27,66.0,2.86,Scattered,Scattered clouds,,,,,,,,,2023-06-16 15:14:29,Scattered clouds,,,,66,,,,,,,,37.89,,imperial,,,6.4
2023-06-17 15:14:29,Capstone_tobi,Denver,,11.02,49.0,6.35,Clear,Clear sky,,,,,,,,,2023-06-17 15:14:29,Clear sky,,,,49,,,,,,,,51.83,,imperial,,,14.2
2023-06-18 15:14:29,Capstone_tobi,Denver,,7.89,68.0,5.23,Few,Few clouds,,,,,,,,,2023-06-18 15:14:29,Few clouds,,,,68,,,,,,,,46.21,,imperial,,,11.7
2023-06-19 15:14:29,Capstone_tobi,Denver,,5.3,30.0,2.64,Overcast,Overcast clouds,,,,,,,,,2023-06-19 15:14:29,Overcast clouds,,,,30,,,,,,,,41.54,,imperial,,,5.9
2023-06-20 15:14:29,Capstone_tobi,Denver,,12.67,43.0,2.82,Rain,Rain,,,,,,,,,2023-06-20 15:14:29,Rain,,,,43,,,,,,,,54.8,,imperial,,,6.3
2023-06-21 15:14:29,Capstone_tobi,Denver,,11.45,55.0,3.98,Few,Few clouds,,,,,,,,,2023-06-21 15:14:29,Few clouds,,,,55,,,,,,,,52.61,,imperial,,,8.9
2023-06-22 15:14:29,Capstone_tobi,Denver,,12.56,58.0,4.34,Clear,Clear sky,,,,,,,,,2023-06-22 15:14:29,Clear sky,,,,58,,,,,,,,54.61,,imperial,,,9.7
2023-06-23 15:14:29,Capstone_tobi,Denver,,3.57,59.0,3.67,Clear,Clear sky,,,,,,,,,2023-06-23 15:14:29,Clear sky,,,,59,,,,,,,,38.42,,imperial,,,8.2
2023-06-24 15:14:29,Capstone_tobi,Denver,,12.81,60.0,2.86,Light,Light rain,,,,,,,,,2023-06-24 15:14:29,Light rain,,,,60,,,,,,,,55.05,,imperial,,,6.4
2023-06-25 15:14:29,Capstone_tobi,Denver,,10.48,60.0,2.37,Clear,Clear sky,,,,,,,,,2023-06-25 15:14:29,Clear sky,,,,60,,,,,,,,50.86,,imperial,,,5.3
2023-06-26 15:14:29,Capstone_tobi,Denver,,9.18,65.0,0.31,Clear,Clear sky,,,,,,,,,2023-06-26 15:14:29,Clear sky,,,,65,,,,,,,,48.52,,imperial,,,0.7
2023-06-27 15:14:29,Capstone_tobi,Denver,,12.22,53.0,3.0,Snow,Snow,,,,,,,,,2023-06-27 15:14:29,Snow,,,,53,,,,,,,,53.99,,imperial,,,6.7
2023-06-28 15:14:29,Capstone_tobi,Denver,,12.32,57.0,6.66,Clear,Clear sky,,,,,,,,,2023-06-28 15:14:29,Clear sky,,,,57,,,,,,,,54.17,,imperial,,,14.9
2023-06-29 15:14:29,Capstone_tobi,Denver,,8.06,61.0,2.37,Clear,Clear sky,,,,,,,,,2023-06-29 15:14:29,Clear sky,,,,61,,,,,,,,46.51,,imperial,,,5.3
2023-06-30 15:14:29,Capstone_tobi,Denver,,8.67,58.0,3.0,Rain,Rain,,,,,,,,,2023-06-30 15:14:29,Rain,,,,58,,,,,,,,47.61,,imperial,,,6.7
2023-07-01 15:14:29,Capstone_tobi,Denver,,10.01,46.0,6.44,Clear,Clear sky,,,,,,,,,2023-07-01 15:14:29,Clear sky,,,,46,,,,,,,,50.01,,imperial,,,14.4
2023-07-02 15:14:29,Capstone_tobi,Denver,,12.8,58.0,1.07,Clear,Clear sky,,,,,,,,,2023-07-02 15:14:29,Clear sky,,,,58,,,,,,,,55.04,,imperial,,,2.4
2023-07-03 15:14:29,Capstone_tobi,Denver,,6.98,67.0,5.45,Overcast,Overcast clouds,,,,,,,,,2023-07-03 15:14:29,Overcast clouds,,,,67,,,,,,,,44.56,,imperial,,,12.2
2023-07-04 15:14:29,Capstone_tobi,Denver,,11.65,73.0,3.62,Thunderstorm,Thunderstorm,,,,,,,,,2023-07-04 15:14:29,Thunderstorm,,,,73,,,,,,,,52.97,,imperial,,,8.1
2023-07-05 15:14:29,Capstone_tobi,Denver,,12.63,33.0,6.53,Overcast,Overcast clouds,,,,,,,,,2023-07-05 15:14:29,Overcast clouds,,,,33,,,,,,,,54.73,,imperial,,,14.6
2023-07-06 15:14:29,Capstone_tobi,Denver,,21.29,50.0,4.47,Few,Few clouds,,,,,,,,,2023-07-06 15:14:29,Few clouds,,,,50,,,,,,,,70.32,,imperial,,,10.0
2023-07-07 15:14:29,Capstone_tobi,Denver,,12.19,55.0,1.88,Scattered,Scattered clouds,,,,,,,,,2023-07-07 15:14:29,Scattered clouds,,,,55,,,,,,,,53.95,,imperial,,,4.2
2023-07-08 15:14:29,Capstone_tobi,Denver,,13.13,48.0,4.56,Clear,Clear sky,,,,,,,,,2023-07-08 15:14:29,Clear sky,,,,48,,,,,,,,55.64,,imperial,,,10.2
2023-07-09 15:14:29,Capstone_tobi,Denver,,12.41,38.0,2.55,Few,Few clouds,,,,,,,,,2023-07-09 15:14:29,Few clouds,,,,38,,,,,,,,54.34,,imperial,,,5.7
2023-07-10 15:14:29,Capstone_tobi,Denver,,8.85,44.0,3.26,Few,Few clouds,,,,,,,,,2023-07-10 15:14:29,Few clouds,,,,44,,,,,,,,47.93,,imperial,,,7.3
2023-07-11 15:14:29,Capstone_tobi,Denver,,18.09,66.0,4.69,Rain,Rain,,,,,,,,,2023-07-11 15:14:29,Rain,,,,66,,,,,,,,64.57,,imperial,,,10.5
2023-07-12 15:14:29,Capstone_tobi,Denver,,19.18,62.0,6.57,Clear,Clear sky,,,,,,,,,2023-07-12 15:14:29,Clear sky,,,,62,,,,,,,,66.52,,imperial,,,14.7
2023-07-13 15:14:29,Capstone_tobi,Denver,,16.99,78.0,4.74,Rain,Rain,,,,,,,,,2023-07-13 15:14:29,Rain,,,,78,,,,,,,,62.59,,imperial,,,10.6
2023-07-14 15:14:29,Capstone_tobi,Denver,,18.4,73.0,6.84,Clear,Clear sky,,,,,,,,,2023-07-14 15:14:29,Clear sky,,,,73,,,,,,,,65.12,,imperial,,,15.3
2023-07-15 15:14:29,Capstone_tobi,Denver,,14.11,56.0,2.91,Clear,Clear sky,,,,,,,,,2023-07-15 15:14:29,Clear sky,,,,56,,,,,,,,57.39,,imperial,,,6.5
2023-07-16 15:14:29,Capstone_tobi,Denver,,21.47,68.0,4.2,Overcast,Overcast clouds,,,,,,,,,2023-07-16 15:14:29,Overcast clouds,,,,68,,,,,,,,70.64,,imperial,,,9.4
2023-07-17 15:14:29,Capstone_tobi,Denver,,15.21,37.0,5.68,Clear,Clear sky,,,,,,,,,2023-07-17 15:14:29,Clear sky,,,,37,,,,,,,,59.38,,imperial,,,12.7
2023-07-18 15:14:29,Capstone_tobi,Denver,,12.31,43.0,1.61,Snow,Snow,,,,,,,,,2023-07-18 15:14:29,Snow,,,,43,,,,,,,,54.15,,imperial,,,3.6
2023-07-19 15:14:29,Capstone_tobi,Denver,,18.36,92.0,3.0,Overcast,Overcast clouds,,,,,,,,,2023-07-19 15:14:29,Overcast clouds,,,,92,,,,,,,,65.04,,imperial,,,6.7
2023-07-20 15:14:29,Capstone_tobi,Denver,,18.39,33.0,1.07,Few,Few clouds,,,,,,,,,2023-07-20 15:14:29,Few clouds,,,,33,,,,,,,,65.11,,imperial,,,2.4
2023-07-21 15:14:29,Capstone_tobi,Denver,,19.19,76.0,0.49,Clear,Clear sky,,,,,,,,,2023-07-21 15:14:29,Clear sky,,,,76,,,,,,,,66.54,,imperial,,,1.1
2023-07-22 15:14:29,Capstone_tobi,Denver,,19.93,44.0,3.53,Clear,Clear sky,,,,,,,,,2023-07-22 15:14:29,Clear sky,,,,44,,,,,,,,67.87,,imperial,,,7.9
2023-07-23 15:14:29,Capstone_tobi,Denver,,14.24,44.0,3.44,Few,Few clouds,,,,,,,,,2023-07-23 15:14:29,Few clouds,,,,44,,,,,,,,57.63,,imperial,,,7.7
2023-07-24 15:14:29,Capstone_tobi,Denver,,12.74,31.0,4.78,Light,Light rain,,,,,,,,,2023-07-24 15:14:29,Light rain,,,,31,,,,,,,,54.93,,imperial,,,10.7
2023-07-25 15:14:29,Capstone_tobi,Denver,,22.76,39.0,3.17,Few,Few clouds,,,,,,,,,2023-07-25 15:14:29,Few clouds,,,,39,,,,,,,,72.97,,imperial,,,7.1
2023-07-26 15:14:29,Capstone_tobi,Denver,,17.97,64.0,0.67,Scattered,Scattered clouds,,,,,,,,,2023-07-26 15:14:29,Scattered clouds,,,,64,,,,,,,,64.34,,imperial,,,1.5
2023-07-27 15:14:29,Capstone_tobi,Denver,,22.59,58.0,4.34,Snow,Snow,,,,,,,,,2023-07-27 15:14:29,Snow,,,,58,,,,,,,,72.66,,imperial,,,9.7
2023-07-28 15:14:29,Capstone_tobi,Denver,,15.83,54.0,6.08,Light,Light rain,,,,,,,,,2023-07-28 15:14:29,Light rain,,,,54,,,,,,,,60.5,,imperial,,,13.6
2023-07-29 15:14:29,Capstone_tobi,Denver,,12.37,49.0,2.91,Few,Few clouds,,,,,,,,,2023-07-29 15:14:29,Few clouds,,,,49,,,,,,,,54.26,,imperial,,,6.5
2023-07-30 15:14:29,Capstone_tobi,Denver,,22.38,82.0,3.49,Rain,Rain,,,,,,,,,2023-07-30 15:14:29,Rain,,,,82,,,,,,,,72.29,,imperial,,,7.8
2023-07-31 15:14:29,Capstone_tobi,Denver,,17.84,54.0,2.77,Scattered,Scattered clouds,,,,,,,,,2023-07-31 15:14:29,Scattered clouds,,,,54,,,,,,,,64.11,,imperial,,,6.2
2023-08-01 15:14:29,Capstone_tobi,Denver,,20.51,52.0,7.42,Clear,Clear sky,,,,,,,,,2023-08-01 15:14:29,Clear sky,,,,52,,,,,,,,68.92,,imperial,,,16.6
2023-08-02 15:14:29,Capstone_tobi,Denver,,20.46,49.0,3.04,Overcast,Overcast clouds,,,,,,,,,2023-08-02 15:14:29,Overcast clouds,,,,49,,,,,,,,68.82,,imperial,,,6.8
2023-08-03 15:14:29,Capstone_tobi,Denver,,18.0,52.0,5.81,Scattered,Scattered clouds,,,,,,,,,2023-08-03 15:14:29,Scattered clouds,,,,52,,,,,,,,64.4,,imperial,,,13.0
2023-08-04 15:14:29,Capstone_tobi,Denver,,19.84,86.0,5.14,Clear,Clear sky,,,,,,,,,2023-08-04 15:14:29,Clear sky,,,,86,,,,,,,,67.71,,imperial,,,11.5
2023-08-05 15:14:29,Capstone_tobi,Denver,,21.76,71.0,0.13,Overcast,Overcast clouds,,,,,,,,,2023-08-05 15:14:29,Overcast clouds,,,,71,,,,,,,,71.17,,imperial,,,0.3
2023-08-06 15:14:29,Capstone_tobi,Denver,,25.94,38.0,4.78,Rain,Rain,,,,,,,,,2023-08-06 15:14:29,Rain,,,,38,,,,,,,,78.69,,imperial,,,10.7
2023-08-07 15:14:29,Capstone_tobi,Denver,,24.58,32.0,3.76,Few,Few clouds,,,,,,,,,2023-08-07 15:14:29,Few clouds,,,,32,,,,,,,,76.24,,imperial,,,8.4
2023-08-08 15:14:29,Capstone_tobi,Denver,,27.03,48.0,3.98,Clear,Clear sky,,,,,,,,,2023-08-08 15:14:29,Clear sky,,,,48,,,,,,,,80.66,,imperial,,,8.9
2023-08-09 15:14:29,Capstone_tobi,Denver,,26.1,66.0,0.31,Light,Light rain,,,,,,,,,2023-08-09 15:14:29,Light rain,,,,66,,,,,,,,78.98,,imperial,,,0.7
2023-08-10 15:14:29,Capstone_tobi,Denver,,17.15,41.0,3.89,Clear,Clear sky,,,,,,,,,2023-08-10 15:14:29,Clear sky,,,,41,,,,,,,,62.87,,imperial,,,8.7
2023-08-11 15:14:29,Capstone_tobi,Denver,,14.36,66.0,6.57,Clear,Clear sky,,,,,,,,,2023-08-11 15:14:29,Clear sky,,,,66,,,,,,,,57.84,,imperial,,,14.7
2023-08-12 15:14:29,Capstone_tobi,Denver,,23.76,46.0,4.83,Thunderstorm,Thunderstorm,,,,,,,,,2023-08-12 15:14:29,Thunderstorm,,,,46,,,,,,,,74.76,,imperial,,,10.8
2023-08-13 15:14:29,Capstone_tobi,Denver,,20.38,52.0,4.47,Few,Few clouds,,,,,,,,,2023-08-13 15:14:29,Few clouds,,,,52,,,,,,,,68.69,,imperial,,,10.0
2023-08-14 15:14:29,Capstone_tobi,Denver,,21.89,47.0,4.96,Light,Light rain,,,,,,,,,2023-08-14 15:14:29,Light rain,,,,47,,,,,,,,71.41,,imperial,,,11.1
2023-08-15 15:14:29,Capstone_tobi,Denver,,21.37,59.0,3.67,Few,Few clouds,,,,,,,,,2023-08-15 15:14:29,Few clouds,,,,59,,,,,,,,70.47,,imperial,,,8.2
2023-08-16 15:14:29,Capstone_tobi,Denver,,23.53,34.0,4.38,Scattered,Scattered clouds,,,,,,,,,2023-08-16 15:14:29,Scattered clouds,,,,34,,,,,,,,74.35,,imperial,,,9.8
2023-08-17 15:14:29,Capstone_tobi,Denver,,25.28,46.0,4.78,Light,Light rain,,,,,,,,,2023-08-17 15:14:29,Light rain,,,,46,,,,,,,,77.51,,imperial,,,10.7
2023-08-18 15:14:29,Capstone_tobi,Denver,,30.82,68.0,5.32,Clear,Clear sky,,,,,,,,,2023-08-18 15:14:29,Clear sky,,,,68,,,,,,,,87.47,,imperial,,,11.9
2023-08-19 15:14:29,Capstone_tobi,Denver,,21.61,62.0,5.1,Clear,Clear sky,,,,,,,,,2023-08-19 15:14:29,Clear sky,,,,62,,,,,,,,70.9,,imperial,,,11.4
2023-08-20 15:14:29,Capstone_tobi,Denver,,26.94,50.0,5.72,Clear,Clear sky,,,,,,,,,2023-08-20 15:14:29,Clear sky,,,,50,,,,,,,,80.49,,imperial,,,12.8
2023-08-21 15:14:29,Capstone_tobi,Denver,,29.44,38.0,7.91,Clear,Clear sky,,,,,,,,,2023-08-21 15:14:29,Clear sky,,,,38,,,,,,,,85.0,,imperial,,,17.7
2023-08-22 15:14:29,Capstone_tobi,Denver,,20.42,80.0,2.55,Scattered,Scattered clouds,,,,,,,,,2023-08-22 15:14:29,Scattered clouds,,,,80,,,,,,,,68.75,,imperial,,,5.7
2023-08-23 15:14:29,Capstone_tobi,Denver,,15.68,32.0,1.52,Clear,Clear sky,,,,,,,,,2023-08-23 15:14:29,Clear sky,,,,32,,,,,,,,60.23,,imperial,,,3.4
2023-08-24 15:14:29,Capstone_tobi,Denver,,18.89,37.0,5.99,Overcast,Overcast clouds,,,,,,,,,2023-08-24 15:14:29,Overcast clouds,,,,37,,,,,,,,66.01,,imperial,,,13.4
2023-08-25 15:14:29,Capstone_tobi,Denver,,29.09,29.0,2.59,Clear,Clear sky,,,,,,,,,2023-08-25 15:14:29,Clear sky,,,,29,,,,,,,,84.36,,imperial,,,5.8
2023-08-26 15:14:29,Capstone_tobi,Denver,,17.56,82.0,0.98,Light,Light rain,,,,,,,,,2023-08-26 15:14:29,Light rain,,,,82,,,,,,,,63.6,,imperial,,,2.2
2023-08-27 15:14:29,Capstone_tobi,Denver,,17.77,34.0,0.85,Few,Few clouds,,,,,,,,,2023-08-27 15:14:29,Few clouds,,,,34,,,,,,,,63.99,,imperial,,,1.9
2023-08-28 15:14:29,Capstone_tobi,Denver,,20.67,53.0,3.76,Clear,Clear sky,,,,,,,,,2023-08-28 15:14:29,Clear sky,,,,53,,,,,,,,69.21,,imperial,,,8.4
2023-08-29 15:14:29,Capstone_tobi,Denver,,18.79,52.0,8.99,Light,Light rain,,,,,,,,,2023-08-29 15:14:29,Light rain,,,,52,,,,,,,,65.82,,imperial,,,20.1
2023-08-30 15:14:29,Capstone_tobi,Denver,,25.62,56.0,4.11,Overcast,Overcast clouds,,,,,,,,,2023-08-30 15:14:29,Overcast clouds,,,,56,,,,,,,,78.11,,imperial,,,9.2
2023-08-31 15:14:29,Capstone_tobi,Denver,,20.51,42.0,5.5,Clear,Clear sky,,,,,,,,,2023-08-31 15:14:29,Clear sky,,,,42,,,,,,,,68.91,,imperial,,,12.3
2023-09-01 15:14:29,Capstone_tobi,Denver,,23.59,51.0,2.37,Few,Few clouds,,,,,,,,,2023-09-01 15:14:29,Few clouds,,,,51,,,,,,,,74.46,,imperial,,,5.3
2023-09-02 15:14:29,Capstone_tobi,Denver,,20.85,73.0,3.53,Clear,Clear sky,,,,,,,,,2023-09-02 15:14:29,Clear sky,,,,73,,,,,,,,69.53,,imperial,,,7.9
2023-09-03 15:14:29,Capstone_tobi,Denver,,24.91,76.0,4.25,Overcast,Overcast clouds,,,,,,,,,2023-09-03 15:14:29,Overcast clouds,,,,76,,,,,,,,76.84,,imperial,,,9.5
2023-09-04 15:14:29,Capstone_tobi,Denver,,19.97,70.0,4.74,Clear,Clear sky,,,,,,,,,2023-09-04 15:14:29,Clear sky,,,,70,,,,,,,,67.94,,imperial,,,10.6
2023-09-05 15:14:29,Capstone_tobi,Denver,,28.24,67.0,4.38,Rain,Rain,,,,,,,,,2023-09-05 15:14:29,Rain,,,,67,,,,,,,,82.83,,imperial,,,9.8
2023-09-06 15:14:29,Capstone_tobi,Denver,,22.51,33.0,2.41,Overcast,Overcast clouds,,,,,,,,,2023-09-06 15:14:29,Overcast clouds,,,,33,,,,,,,,72.51,,imperial,,,5.4
2023-09-07 15:14:29,Capstone_tobi,Denver,,25.73,51.0,1.39,Clear,Clear sky,,,,,,,,,2023-09-07 15:14:29,Clear sky,,,,51,,,,,,,,78.31,,imperial,,,3.1
2025-07-10 00:45:05,Elizabeth,Miami,,28.77,77.0,4.63,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-10 00:45:05,,,,1,Miami,,4.63,,,28.77,,,,,,
2025-07-10 00:56:03,Elizabeth,Miami,,28.76,77.0,4.63,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-10 00:56:03,,,,2,Miami,,4.63,,,28.76,,,,,,
2025-07-10 00:56:40,Elizabeth,Charleston,,25.49,80.0,2.57,Clear,clear sky,,,,,,,,,,clear sky,2025-07-10 00:56:40,,,,3,Charleston,,2.57,,,25.49,,,,,,
2025-07-10 00:57:23,Elizabeth,London,,18.99,70.0,1.02,Overcast,overcast clouds,,,,,,,,,,overcast clouds,2025-07-10 00:57:23,,,,4,London,,1.02,,,18.99,,,,,,
2025-07-10 00:59:56,Elizabeth,Tokyo,,33.09,58.0,5.14,Few,few clouds,,,,,,,,,,few clouds,2025-07-10 00:59:56,,,,5,Tokyo,,5.14,,,33.09,,,,,,
2025-07-10 00:55:17,Elizabeth,San Francisco,,16.84,78.0,11.83,Fog,fog,,,,,,,,,,fog,2025-07-10 00:55:17,,,,6,San Francisco,,11.83,,,16.84,,,,,,
2025-07-10 00:51:12,Elizabeth,Miami,,28.76,77.0,4.63,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-10 00:51:12,,,,7,Miami,,4.63,,,28.76,,,,,,
2025-07-10 01:02:03,Elizabeth,New York,,29.16,66.0,3.13,Light,light rain,,,,,,,,,,light rain,2025-07-10 01:02:03,,,,8,New York,,3.13,,,29.16,,,,,,
2025-07-10 02:13:05,Elizabeth,Miami,,28.17,80.0,4.12,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-10 02:13:05,,,,9,Miami,,4.12,,,28.17,,,,,,
2025-07-10 02:20:08,Elizabeth,Dayton,,23.8,87.0,2.57,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-10 02:20:08,,,,10,Dayton,,2.57,,,23.8,,,,,,
2025-07-10 02:13:05,Elizabeth,Miami,,28.17,80.0,4.12,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-10 02:13:05,,,,11,Miami,,4.12,,,28.17,,,,,,
2025-07-10 02:20:08,Elizabeth,Dayton,,23.8,87.0,2.57,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-10 02:20:08,,,,12,Dayton,,2.57,,,23.8,,,,,,
2025-07-10 18:53:02,Elizabeth,Miami,,32.59,68.0,5.14,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-10 18:53:02,,,,13,Miami,,5.14,,,32.59,,,,,,
2025-07-10 19:07:13,Elizabeth,Culloden,,30.83,65.0,2.24,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-10 19:07:13,,,,14,Culloden,,2.24,,,30.83,,,,,,
2025-07-10 19:07:13,Elizabeth,Culloden,,30.83,65.0,2.24,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-10 19:07:13,,,,15,Culloden,,2.24,,,30.83,,,,,,
2025-07-12 00:50:40,Elizabeth,Miami,,26.0,68.0,3.09,Overcast,overcast clouds,,,,,,,,,,overcast clouds,2025-07-12 00:50:40,,,,16,Miami,,3.09,,,26.0,,,,,,
2025-07-12 00:50:40,Elizabeth,Miami,,26.0,68.0,3.09,Overcast,overcast clouds,,,,,,,,,,overcast clouds,2025-07-12 00:50:40,,,,17,Miami,,3.09,,,26.0,,,,,,
2025-07-12 00:50:40,Elizabeth,Miami,,26.0,68.0,3.09,Overcast,overcast clouds,,,,,,,,,,overcast clouds,2025-07-12 00:50:40,,,,18,Miami,,3.09,,,26.0,,,,,,
2025-07-13 19:20:40,Elizabeth,Miami,,30.29,76.0,0.0,Thunderstorm,thunderstorm,,,,,,,,,,thunderstorm,2025-07-13 19:20:40,,,,19,Miami,,0.0,,,30.29,,,,,,
2025-07-22 21:31:29,Elizabeth,Culloden,,30.01,55.0,1.01,Few,few clouds,,,,,,,,,,few clouds,2025-07-22 21:31:29,,,,20,Culloden,,1.01,,,86.02,,,,,,
2025-07-22 21:30:00,Elizabeth,Charleston,,25.49,93.0,3.44,Drizzle,drizzle,,,,,,,,,,drizzle,2025-07-22 21:30:00,,,,21,Charleston,,3.44,,,77.88,,,,,,
2025-07-22 21:31:29,Elizabeth,Culloden,,30.01,55.0,0.45,Few,few clouds,,,,,,,,,,few clouds,2025-07-22 21:31:29,,,,22,Culloden,,0.45,,,30.01,,,,,,
2025-07-22 21:35:52,Elizabeth,Charleston,,25.45,93.0,1.54,Drizzle,drizzle,,,,,,,,,,drizzle,2025-07-22 21:35:52,,,,23,Charleston,,1.54,,,25.45,,,,,,
2025-07-22 21:35:52,Elizabeth,Charleston,,25.45,93.0,1.54,Drizzle,drizzle,,,,,,,,,,drizzle,2025-07-22 21:35:52,,,,24,Charleston,,1.54,,,25.45,,,,,,
2025-07-22 21:31:29,Elizabeth,Culloden,,30.01,55.0,0.45,Few,few clouds,,,,,,,,,,few clouds,2025-07-22 21:31:29,,,,25,Culloden,,0.45,,,30.01,,,,,,
